shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster,clusterZScore
3719020,934,14667,862.7647058823529,879.0,990,94.46859889122197,9416,1.4028694404591104,0.6370924201108258,312945.0,0.0,0.0,1.4028694404591104,615.0,0.10949520564196998,0.6419854094225131,990,862.7647058823529,94.46859889122199,1.1474739210472489,17.52742,78.26557,Sangareddy,Active,5.1157826074174775,-0.8198958055293125,-2.1771052116013787,3,0,2.8476752159129264
1906008,532,4761,280.05882352941177,280.0,342,40.51152704514374,1698,1.1164593391141315,0.33639883661360476,115504.0,0.0,0.0,1.1164593391141315,250.8235294117647,0.1446536357419541,0.35664776307498425,342,280.05882352941177,40.51152704514375,1.22117202268431,19.464728,78.859458,Adilabad,Active,-0.3432294094009921,0.08205262494462127,-2.158276208643211,1,0,2.8429656854127168
1533036,537,4469,262.88235294117646,307.0,340,82.8257827860241,2215,1.4008004583754592,0.43241002514002713,110844.0,0.0,0.0,1.4008004583754592,187.64705882352942,0.31506786917932644,0.49563660774222423,340,262.88235294117646,82.82578278602412,1.2933542179458493,17.154622,78.466885,Ranga Reddy,Active,0.8293532084348458,0.8202986083519628,-3.7739486628524808,3,-1,2.83473337270971
3003009,927,10813,636.0588235294117,643.0,748,64.8425695321323,9608,1.398142887744363,0.8886253752642556,209749.0,0.0,0.0,1.398142887744363,455.11764705882354,0.10194429686916205,0.8885600665865162,748,636.0588235294117,64.8425695321323,1.1759918616480163,17.672711,80.89627,Bhadrdri Kothagudem,Active,3.9674060594919203,-0.2701307813392801,-3.867495277609761,3,0,2.8181098056518334
1672238,536,8134,478.47058823529414,495.0,583,84.67372500299223,7690,1.3975184058585841,0.9454022230204501,173493.0,24100.0,7.261809428814091,1.3975184058585841,342.3529411764706,0.1769674606652161,0.9454143103024343,583,478.47058823529414,84.67372500299224,1.2184656995328251,17.34913,78.473565,Hyderabad,Active,3.6873240195601586,0.7836631952746144,-4.409702422457933,3,-1,2.8142035627158215
4111050,938,15269,898.1764705882352,895.0,991,41.473237295450026,12052,1.3968529869179398,0.7890553534788709,325279.0,0.0,0.0,1.3968529869179398,643.0,0.04617493182413062,0.7893116772545681,991,898.1764705882352,41.473237295450026,1.103346650075316,17.336752,77.906689,Vikarabad,Active,5.3215236264637245,-1.412118743244284,-2.642469560420058,3,0,2.8100412513732933
3908018,936,14055,826.7647058823529,820.0,901,47.21166356389689,8219,1.3951653039605036,0.5838962491412218,312521.0,0.0,0.0,1.3951653039605036,592.5882352941177,0.05710411103424028,0.5847741017431519,901,826.7647058823529,47.211663563896835,1.0897901102810388,18.384983,78.799916,Rajanna Siricilla,Active,4.3025548898922565,-1.6804756312335578,-2.179512589107073,3,0,2.7994845005998243
2084171,534,9687,569.8235294117648,569.0,714,98.73337536904481,8922,1.3930831642064745,0.9213361492659078,190314.0,0.0,0.0,1.3930831642064745,408.94117647058823,0.17327009200720156,0.9210281820997213,714,569.8235294117648,98.73337536904482,1.2530195106844224,18.452162,79.107195,Karimnagar,Active,3.8893769573831936,0.7198096979129575,-4.100434769957646,3,0,2.7864603538772608
2921003,926,6115,359.70588235294116,355.0,391,19.54086968983965,1983,1.110021227864365,0.323327056119295,120237.0,0.0,0.0,1.110021227864365,324.05882352941177,0.05432457640674964,0.32428454619787406,391,359.70588235294116,19.540869689839642,1.086999182338512,18.353647,78.278293,Kamareddy,Active,-0.2045122543173449,-0.9685907290757365,-1.8410196388618667,1,0,2.785130358572919
3724029,934,13295,782.0588235294117,770.0,889,51.95366997171048,7392,1.3915637429348964,0.5548204583890681,310329.0,0.0,0.0,1.3915637429348964,562.0,0.06643192098676783,0.5559984956750658,889,782.0588235294117,51.953669971710504,1.1367431365174878,17.620488,78.088018,Sangareddy,Active,4.039798392520096,-1.4996373845533955,-2.172082848314197,3,0,2.7769561092480886
4003025,937,5611,330.05882352941177,338.0,364,21.51299197065373,1483,1.1075799447295698,0.26240074134172686,123520.0,0.0,0.0,1.1075799447295698,298.0,0.06517926635200738,0.26430226341115665,364,330.05882352941177,21.512991970653715,1.1028337194795936,17.174034,79.64634,Suryapet,Active,-0.44701330254687505,-0.9507460187060496,-1.722720477226936,1,0,2.7631996396816456
4407037,941,6758,397.52941176470586,398.0,427,16.651267395677518,1870,1.1073242667540555,0.2759526452669169,150786.0,0.0,0.0,1.1073242667540555,359.0,0.04188688158131368,0.2767090855282628,427,397.52941176470586,16.65126739567752,1.074134359277893,,,Yadadri Bhuvanagiri,Active,-0.04454696377036199,-1.2335689853226086,-1.4977306477129728,1,0,2.7609028139969167
1981002,532,14498,852.8235294117648,856.0,901,28.823244296308935,10780,1.3888509989600424,0.74337437249983,325176.0,0.0,0.0,1.3888509989600424,614.0588235294117,0.03379743088958835,0.7435508345978755,901,852.8235294117648,28.82324429630894,1.0564905504207476,19.669732,78.539715,Adilabad,Active,4.782336814390488,-1.72298624698554,-2.62415975898404,3,0,2.7599874233177233
2084135,534,14859,874.0588235294117,848.0,1013,71.24646534060066,13690,1.387695977074839,0.9211177938308225,294385.0,0.0,0.0,1.387695977074839,630.0,0.0815122088155469,0.9213271417995827,1013,874.0588235294117,71.24646534060068,1.1589608991183795,18.439052,79.121435,Karimnagar,Active,5.7101814212213355,-0.49268280261047886,-3.1077203264861835,3,0,2.75276256030286
3727029,934,10280,604.7058823529412,612.0,768,91.96178873986355,8348,1.3873516695510852,0.8093364423250946,237270.0,0.0,0.0,1.3873516695510852,435.88235294117646,0.15207688799393776,0.8120622568093385,768,604.7058823529412,91.96178873986354,1.2700389105058365,17.683416,77.608846,Sangareddy,Active,3.927287539001977,0.3098940015583896,-3.521525451055878,3,0,2.750608856787823
1674472,536,11031,648.8823529411765,649.0,712,38.97416187832197,7843,1.386500754147813,0.7117552340416079,246339.0,44565.0,5.525867682292032,1.386500754147813,468.0,0.06006352569408698,0.7109962832018856,712,648.8823529411765,38.97416187832199,1.0972713262623515,17.369686,78.46009,Hyderabad,Active,4.198470711654343,-1.0057894264388307,-3.0070223275093393,3,0,2.7452862327712255
1533047,537,6069,357.0,349.0,418,25.627134057479005,1234,1.105263157894737,0.19935214821519961,133816.0,0.0,0.0,1.105263157894737,323.0,0.07178468923663586,0.20332839017960125,418,357.0,25.627134057478994,1.1708683473389356,17.147547,78.341925,Ranga Reddy,Active,-0.37602505871286296,-0.8716068569219794,-1.3873180893189188,1,0,2.742387305347479
2281100,541,4245,249.7058823529412,230.0,416,102.31493335889583,3428,1.0491843796342066,0.8184638236392385,77520.0,0.0,0.0,1.0491843796342066,238.0,0.4097417825915734,0.8075382803297998,416,249.7058823529412,102.31493335889583,1.6659599528857478,,,Khammam,Active,0.826687850234838,4.190175465275229,-3.2647581700420822,2,-1,2.741434528646877
3724028,934,12428,731.0588235294117,745.0,861,87.00249320295029,8707,1.3845811051693406,0.6980288347117511,286678.0,0.0,0.0,1.3845811051693406,528.0,0.11900888191584769,0.7005954296749276,861,731.0588235294117,87.00249320295032,1.177743804312842,17.620078,78.085315,Sangareddy,Active,4.406152763618541,-0.4630017902846854,-2.7243446054731515,3,0,2.733278494144142
3301037,930,5661,333.0,337.0,353,21.566756826189714,2435,1.3838844038904525,0.42906866484150036,128073.0,0.0,0.0,1.3838844038904525,240.64705882352942,0.06476503551408322,0.4301360183713125,353,333.0,21.566756826189717,1.06006006006006,17.564659,78.455755,Medchal,Active,0.49606164330613495,-1.637951724346011,-3.5073839550354347,3,0,2.7289205063287336
3301029,930,10258,603.4117647058823,632.0,669,78.18492407709546,6829,1.383378835794827,0.669046951675416,220405.0,0.0,0.0,1.383378835794827,436.1764705882353,0.12957142808643232,0.6657243127315267,669,603.4117647058823,78.18492407709542,1.108695652173913,17.589062,78.448431,Medchal,Active,3.2876413295167057,-0.5354481687783227,-3.156627101528133,3,0,2.72575808985648
3717046,934,13083,769.5882352941177,770.0,840,38.97925541799351,10270,1.3818127460224239,0.7847540260840359,306009.0,0.0,0.0,1.3818127460224239,556.9411764705883,0.05064949492516163,0.7849881525643966,840,769.5882352941177,38.97925541799353,1.0914927768860352,18.033496,77.77577,Sangareddy,Active,4.46612135505628,-1.2852117356385757,-2.971300705119247,3,0,2.7159619256283043
3302183,930,11153,656.0588235294117,655.0,719,37.18781821416002,10710,1.3810032000416266,0.9601153211861891,236196.0,27244.0,8.039294701463154,1.3810032000416266,475.05882352941177,0.05668366445267824,0.9602797453599928,719,656.0588235294117,37.18781821416001,1.0959383125616426,17.468478,78.542409,Medchal,Active,4.540239005879544,-0.6087627569291734,-3.875416769958406,3,0,2.710898074552908
3719035,934,23923,1407.235294117647,1449.0,1472,146.73127197864332,19243,1.803376477154439,0.8058889396902325,528092.0,0.0,0.0,1.803376477154439,780.3529411764706,0.10426918127479565,0.8043723613259207,1472,1407.235294117647,146.7312719786433,1.046022656021402,17.536522,78.263186,Sangareddy,Active,10.343553837758307,-2.189294312947082,-2.839036899805146,0,-1,2.708935519434557
1531018,537,5351,314.7647058823529,316.0,329,8.940982970042421,1565,1.101306260520183,0.2920956585380738,108255.0,0.0,0.0,1.101306260520183,285.94117647058823,0.028405290691594313,0.2924686974397309,329,314.7647058823529,8.940982970042395,1.0452251915529809,17.187554,78.128905,Ranga Reddy,Active,-0.6561214762394098,-1.276371401358482,-1.9026719183853427,1,0,2.7068414062396995
2382024,539,11104,653.1764705882352,654.0,782,69.06720938162123,8098,1.3796205903080048,0.7283685617888923,229359.0,0.0,0.0,1.3796205903080048,473.4117647058824,0.10574050427661752,0.7292867435158501,782,653.1764705882352,69.06720938162121,1.1972262247838616,16.869533,79.563593,Nalgonda,Active,3.7126248636714596,-0.4550933965206351,-3.158415978682382,3,0,2.702249609916522
1814025,533,6013,353.70588235294116,316.0,580,114.98791496603151,4535,1.0408635988119896,0.7086681389071674,137147.0,0.0,0.0,1.0408635988119896,339.7647058823529,0.3250947205093191,0.7541992349908532,580,353.70588235294116,114.98791496603151,1.6397804756361218,18.64725,77.888074,Nizamabad,Active,1.5628572308320514,3.5241783617511664,-2.4855081551029055,2,-1,2.7009631188437178
1988023,532,7933,466.6470588235294,467.0,482,10.409978244877534,1580,1.1005826859045504,0.19897856743828576,162260.0,0.0,0.0,1.1005826859045504,424.0,0.022308033551357378,0.19916803227026345,482,466.6470588235294,10.409978244877532,1.0329005420395816,19.654124,78.565105,Adilabad,Active,0.0765619360308864,-1.6781366376758047,-0.9835691188424137,1,0,2.7003413361469977
3302107,930,11286,663.8823529411765,673.0,701,45.27676329109276,7050,1.3771746836927086,0.6235091385086995,231312.0,23179.0,9.069961543624823,1.3771746836927086,482.05882352941177,0.06819998014784485,0.6246677299308878,701,663.8823529411765,45.27676329109282,1.0559099769626086,17.458241,78.611479,Medchal,Active,3.6350519518622995,-1.2464838258619482,-2.7651285033054798,3,0,2.6869500381343387
4414015,941,3009,177.0,179.0,203,15.902043893789253,1566,1.098990965146123,0.5178387159460727,57492.0,0.0,0.0,1.098990965146123,161.05882352941177,0.08984205589711443,0.5204386839481555,203,177.0,15.902043893789253,1.1468926553672316,17.379529,79.016474,Yadadri Bhuvanagiri,Active,-0.9929312857721463,-0.06631077372740407,-3.1151769569377614,1,0,2.6860424701085015
2084172,534,9562,562.4705882352941,580.0,627,59.964695495619374,8730,1.3766641141208615,0.9126501958926678,187053.0,0.0,0.0,1.3766641141208615,408.5882352941176,0.10660947745508569,0.9129889144530433,627,562.4705882352941,59.96469549561932,1.1147249529387158,18.440414,79.106896,Karimnagar,Active,3.4160020810808995,-0.22929065127264114,-4.128275531730946,3,0,2.6837563365574177
3908028,936,13686,805.0588235294117,807.0,836,20.194276999422666,6237,1.3746455333686813,0.45542023648821073,322793.0,0.0,0.0,1.3746455333686813,585.6470588235294,0.025084225412113498,0.45572117492327924,836,805.0588235294117,20.19427699942269,1.0384334356276488,18.394597,78.811517,Rajanna Siricilla,Active,3.5723067174064917,-2.3846280351407576,-1.7562174991501744,3,0,2.671129762458891
3610003,933,9436,555.0588235294117,562.0,606,32.48744101232678,5803,1.373717796616263,0.6139041736247818,182781.0,0.0,0.0,1.373717796616263,404.05882352941177,0.05852972628333566,0.6149851632047477,606,555.0588235294117,32.48744101232674,1.0917761763459093,18.608167,79.376407,Peddapalli,Active,2.3621338728317913,-1.3413126769488657,-3.2375172529082485,3,0,2.6653266075265534
1500020,537,11801,694.1764705882352,685.0,822,84.17113170062945,8109,1.3718902580795163,0.6820840262785397,268005.0,0.0,0.0,1.3718902580795163,506.0,0.1212532191264046,0.6871451571900686,822,694.1764705882352,84.17113170062943,1.1841369375476656,17.376797,78.354474,Ranga Reddy,Active,4.03069044028055,-0.39485456882590314,-2.7765065881083295,3,0,2.6538950357515705
3302052,930,12937,761.0,766.0,799,31.902194281898534,10630,1.370871283153467,0.8219011886526802,269678.0,22961.0,10.628816960259993,1.370871283153467,555.1176470588235,0.041921411671351556,0.8216742676045451,799,761.0,31.902194281898534,1.049934296977661,17.389893,78.550238,Medchal,Active,4.715445031820217,-1.2016910707645625,-3.0580451708443523,3,0,2.6475211701559513
1585767,537,18510,1088.8235294117646,1151.0,1267,132.19220632005775,17617,1.7876981883765377,0.9514892327716988,382765.0,40648.0,8.561502810399299,1.7876981883765377,609.0588235294117,0.1214082932166927,0.9517558076715289,1267,1088.8235294117646,132.19220632005766,1.163641274986494,17.319724,78.568379,Ranga Reddy,Active,9.384515949204998,-1.0451323062676827,-4.090787874457022,0,-1,2.645540115782935
3907002,936,14052,826.5882352941177,827.0,858,19.264795689058733,5675,1.3683893151152422,0.4036595299968542,287816.0,0.0,0.0,1.3683893151152422,604.0588235294117,0.023306399566894283,0.40385710219185883,858,826.5882352941177,19.264795689058758,1.03800170794193,18.626509,78.705529,Rajanna Siricilla,Active,3.3954748331931515,-2.4714939243430467,-1.5506022915510238,3,0,2.631996027894006
3612021,933,13853,814.8823529411765,825.0,863,49.212399800432884,7855,1.367252270035531,0.5660037449539211,267950.0,0.0,0.0,1.367252270035531,596.0,0.06039203036218574,0.5670251930989677,863,814.8823529411765,49.212399800432884,1.0590485815346857,18.752258,79.513996,Peddapalli,Active,3.9957437431544602,-1.6098531626313888,-2.1027723844739636,3,0,2.6248836129277815
3810038,935,10174,598.4705882352941,607.0,637,30.773604044413688,8059,1.3663712060166533,0.7919390438557484,217599.0,0.0,0.0,1.3663712060166533,438.0,0.05142041171171935,0.792117161391783,637,598.4705882352941,30.773604044413663,1.0643797916257125,17.849857,78.687909,Siddipet,Active,3.1258152703184527,-1.1418034360954934,-3.5990784441209582,3,0,2.6193724040708215
3719019,934,12234,719.6470588235294,730.0,788,73.98728030586625,7623,1.3655541913159952,0.6216769246998013,249353.0,0.0,0.0,1.3655541913159952,527.0,0.1028105088441823,0.6230995586071604,788,719.6470588235294,73.98728030586626,1.0949811999346084,17.55599,78.222474,Sangareddy,Active,3.797728765064401,-0.8837267399401976,-2.5470718271209227,3,0,2.6142618348521744
4008007,937,11797,693.9411764705883,694.0,783,68.98049596465229,11061,1.3649556833665353,0.9376916853609115,223249.0,0.0,0.0,1.3649556833665353,508.4117647058824,0.09940395281843595,0.9376112570992625,783,693.9411764705883,68.98049596465228,1.1283377129778756,16.994383,79.969,Suryapet,Active,4.405021039633544,-0.19127606171658046,-3.7020173278491795,3,0,2.610518063410655
3110010,928,8019,471.70588235294116,515.0,545,94.81018188061498,5119,1.3633117987079224,0.6509968923597534,159085.0,0.0,0.0,1.3633117987079224,346.0,0.20099427509296106,0.6383588976181569,545,471.70588235294116,94.81018188061498,1.1553809701957851,17.487774,79.866962,Mahabubabad,Active,2.4426400259755074,0.26603401990391573,-3.44553601781326,3,0,2.6002352786228835
3908042,936,5370,315.88235294117646,316.0,355,16.289883183057114,1363,1.0892494929006085,0.25252754273975586,108633.0,0.0,0.0,1.0892494929006085,290.0,0.0515694625906836,0.25381750465549346,355,315.88235294117646,16.289883183057114,1.1238361266294228,18.396977,78.776224,Rajanna Siricilla,Active,-0.6704927976175307,-0.9548348295071163,-1.6870263882068928,1,0,2.5985321414790317
4018029,937,8544,502.5882352941176,499.0,594,34.093728938635856,6475,1.3617718148564633,0.7573082133810474,182048.0,0.0,0.0,1.3617718148564633,369.05882352941177,0.06783630523839064,0.7578417602996255,594,502.5882352941176,34.09372893863586,1.1818820224719102,17.142214,79.617571,Suryapet,Active,2.4574357904172817,-0.7208296095744384,-3.76292868386938,3,0,2.590602411476012
3313004,930,24647,1449.8235294117646,1426.0,1602,81.99560605157271,15406,1.7732144029938184,0.6239806587128589,540620.0,0.0,0.0,1.7732144029938184,822.0588235294117,0.05655557686033741,0.6250659309449426,1602,1449.8235294117646,81.99560605157264,1.1049620643486022,17.45227,78.68633,Medchal,Active,9.42637760049488,-3.1936761047664595,-1.957250689463695,0,-1,2.586974705121844
1537037,537,4668,274.5882352941176,280.0,335,34.677187788821286,1937,1.0872177507530174,0.4107474111791936,100159.0,0.0,0.0,1.0872177507530174,252.2941176470588,0.1262879589567185,0.4149528706083976,335,274.5882352941176,34.67718778882129,1.2200085689802915,17.072382,78.476055,Ranga Reddy,Active,-0.3855726536494013,0.16854338159391505,-2.276538812935994,1,0,2.580280442090584
3302048,930,29498,1735.1764705882354,1727.0,1920,84.98767211639992,25745,1.7695298825827803,0.8724995808954679,609456.0,39627.0,13.64969257682574,1.7695298825827803,980.5882352941177,0.048979267271638705,0.8727710353244288,1920,1735.1764705882354,84.98767211639984,1.1065156959793885,17.411317,78.564992,Medchal,Active,12.941979298181748,-2.7007025235097477,-1.7974280109231267,0,-1,2.5720762897380403
3727036,934,9375,551.4705882352941,549.0,604,37.96234589540474,8816,1.3584958376709562,0.9398854373161519,222129.0,0.0,0.0,1.3584958376709562,405.94117647058823,0.06883838722366725,0.9403733333333333,604,551.4705882352941,37.96234589540475,1.0952533333333332,17.681158,77.609086,Sangareddy,Active,3.2960385569493127,-0.5683069049117275,-4.150604134927039,3,0,2.570110603737722
2383027,539,16193,952.5294117647059,972.0,1012,64.37013830870922,9618,1.3581628303579647,0.593832032149856,341250.0,0.0,0.0,1.3581628303579647,701.2941176470588,0.06757811098919636,0.5939603532390539,1012,952.5294117647059,64.37013830870922,1.062434385228185,17.05296,79.260378,Nalgonda,Active,5.165335794064089,-1.525064136782194,-1.5711801243255161,3,0,2.5680275850086987
3722007,934,15927,936.8823529411765,941.0,980,30.366269018726125,7643,1.358157726395916,0.4793244796969413,363306.0,0.0,0.0,1.358157726395916,689.8235294117648,0.032412040768402345,0.4798769385320525,980,936.8823529411765,30.366269018726125,1.0460224775538394,17.529124,78.279473,Sangareddy,Active,4.514719769926268,-2.280306920495158,-1.256636814490068,3,0,2.567995658837335
4407027,941,7106,418.0,417.0,447,10.965856099730658,1612,1.0857142857142856,0.2265519230373929,155371.0,0.0,0.0,1.0857142857142856,385.0,0.026234105501747984,0.22685054883197298,447,418.0,10.96585609973064,1.069377990430622,17.26672,78.882348,Yadadri Bhuvanagiri,Active,-0.13025420988987754,-1.4236575419546236,-1.1677305813361567,1,0,2.566774401493597
3717053,934,6396,376.2352941176471,386.0,423,43.86845308955615,3997,1.3579461340674752,0.6211308178465761,142001.0,0.0,0.0,1.3579461340674752,277.05882352941177,0.1165984525519785,0.6249218261413383,423,376.2352941176471,43.86845308955615,1.124296435272045,18.03943,77.772417,Sangareddy,Active,1.3595692787603038,-0.6177881094620754,-3.7789971703383416,3,0,2.566672111978558
3505029,932,8830,519.4117647058823,529.0,558,38.14128148006008,5913,1.356984273894923,0.668944598375604,180483.0,0.0,0.0,1.356984273894923,382.7647058823529,0.07343168574870004,0.6696489241223103,558,519.4117647058823,38.14128148006012,1.0742921857304644,19.042662,78.648311,Nirmal,Active,2.3002395213363864,-1.05812233761804,-3.4449513137966767,3,0,2.560655509111402
2603006,923,5335,313.8235294117647,317.0,361,23.17119789231247,1175,1.08474828345781,0.21859938003504695,116145.0,0.0,0.0,1.08474828345781,289.2352941176471,0.07383511980680638,0.22024367385192128,361,313.8235294117647,23.171197892312474,1.150328022492971,16.209042,77.878387,Jogulamba Gadwal,Active,-0.6698807508316709,-0.7743094383356597,-1.536508446043288,1,0,2.5580965371225397
2383044,539,14835,872.6470588235294,882.0,963,55.10211109439297,10830,1.3510207179586295,0.7300604480406574,305091.0,0.0,0.0,1.3510207179586295,645.9411764705883,0.06314363927230741,0.7300303336703741,963,872.6470588235294,55.102111094392946,1.1035389282103134,17.065685,79.266645,Nalgonda,Active,4.970659739818141,-1.141315074654054,-2.295241651267016,3,0,2.5233524283012883
2281005,541,12680,745.8823529411765,768.0,811,63.87965477456532,8013,1.3508977147160985,0.6322182794354019,247368.0,0.0,0.0,1.3508977147160985,552.2941176470588,0.08564307028135729,0.6319400630914827,811,745.8823529411765,63.87965477456534,1.0873028391167192,17.245808,80.137768,Khammam,Active,3.8643165917553923,-1.0344920007282237,-2.440639847957988,3,0,2.522583021600813
3803026,935,14301,841.2352941176471,844.0,892,41.7126021301787,10053,1.3501702288632496,0.7025540908908974,310071.0,11861.0,28.451181323327166,1.3501702288632496,623.0588235294117,0.04958494064841885,0.7029578351164254,892,841.2352941176471,41.71260213017868,1.0603454303894833,18.106724,78.851905,Siddipet,Active,4.827674818854755,-1.3630231940704916,-2.2821926393440233,3,0,2.5180324709147897
1539053,537,10390,611.1764705882352,604.0,676,38.508497916235385,8878,1.3491754317621087,0.8544226593553292,215545.0,0.0,0.0,1.3491754317621087,453.0,0.06300716694667965,0.8544754571703561,676,611.1764705882352,38.508497916235385,1.1060635226179019,17.073509,78.204998,Ranga Reddy,Active,3.3894241930193063,-0.7444271700596294,-3.665460234336578,3,0,2.511809841824035
3306017,930,16234,954.9411764705883,983.0,1022,80.15412543050678,9790,1.348966757820938,0.602037563491397,336630.0,0.0,0.0,1.348966757820938,708.0588235294117,0.08393619146966953,0.6030553160034495,1022,954.9411764705883,80.15412543050678,1.0702229887889614,17.553197,78.382525,Medchal,Active,5.311604187481495,-1.2376155986742123,-1.5213832509036356,3,0,2.5105045499858067
3724048,934,13631,801.8235294117648,817.0,869,68.02410904793025,10669,1.3476025704399408,0.7825003221515024,289723.0,0.0,0.0,1.3476025704399408,595.0,0.08483675840472557,0.7827011958036828,869,801.8235294117648,68.02410904793022,1.0837796199838603,17.611444,78.086294,Sangareddy,Active,4.75410418654067,-0.7724876391724413,-2.684420153538612,3,0,2.501971320372956
3722023,934,8865,521.4705882352941,525.0,565,31.299196569278788,6299,1.347469220246238,0.7099167749634221,179108.0,0.0,0.0,1.347469220246238,387.0,0.06002101992980703,0.7105470953186689,565,521.4705882352941,31.29919656927878,1.083474337281444,17.504335,78.288464,Sangareddy,Active,2.335409999501471,-1.0560981191613539,-3.5363022956515393,3,0,2.5011371916911957
1678844,536,11733,690.1764705882352,614.0,977,166.813606794424,8333,0.5148763356198119,0.7109075906313811,252555.0,48295.0,5.292247519584433,0.5148763356198119,1340.5882352941176,0.24169703532815207,0.7102190403136452,977,690.1764705882352,166.81360679442398,1.415579988067843,17.43818,78.496463,Hyderabad,Active,4.607489647100062,4.6371751281790985,2.567363831193092,0,0,-2.501134771712031
3104009,928,3457,203.35294117647058,199.0,255,21.213030124402867,178,0.5215166707379016,0.05090158944927224,56453.0,0.0,0.0,0.5215166707379016,389.94117647058823,0.10431631822818882,0.051489730980619035,255,203.35294117647058,21.213030124402856,1.2539774370841772,17.452049,80.18366,Mahabubabad,Active,-2.8308366360306896,1.2868218814000318,1.2125288438471962,1,0,-2.501568191309102
4315013,940,2376,139.76470588235293,140.0,153,7.693580211487255,203,0.5215100965759438,0.08531197507830512,46975.0,0.0,0.0,0.5215100965759438,268.0,0.05504665976232464,0.08543771043771044,153,139.76470588235293,7.693580211487251,1.0946969696969697,17.746965,79.494644,Warangal,Active,-3.324761125893933,0.6849010523283555,0.6988505617880821,1,0,-2.5016272488169298
3106006,928,3207,188.64705882352942,191.0,212,9.816702453411912,306,0.5213814945485089,0.09533148625252762,59234.0,0.0,0.0,0.5213814945485089,361.8235294117647,0.05203739997131353,0.09541627689429373,212,188.64705882352942,9.816702453411919,1.123791705643904,17.477233,79.946209,Mahabubabad,Active,-2.943545861633913,0.7146138537168158,0.9641813453076651,1,0,-2.5027825162549115
3031013,927,7021,413.0,417.0,476,39.66736694059741,2220,0.5208070617906684,0.3143825891214062,137189.0,0.0,0.0,0.5208070617906684,793.0,0.0960468933186378,0.31619427431989744,476,413.0,39.667366940597404,1.152542372881356,17.545373,80.622376,Bhadrdri Kothagudem,Active,-0.5625844376021214,1.4344148868426254,1.668152948067565,1,0,-2.5079428039555003
3384072,930,12105,712.0588235294117,706.0,811,69.77595447952977,7514,0.5464764570448287,0.618938497799442,257871.0,32571.0,8.127688228959103,0.5464764570448287,1303.0,0.09799184024386669,0.6207352333746385,811,712.0588235294117,69.77595447952976,1.1389508467575382,17.47183,78.492911,Medchal,Active,3.366080731841804,2.027806423156455,2.408276354392556,3,0,-2.5092120182786477
3102005,928,3272,192.47058823529412,194.0,219,19.1315108102406,86,0.5202799643258754,0.026128343689897873,61033.0,0.0,0.0,0.5202799643258754,369.94117647058823,0.09939965885516204,0.02628361858190709,219,192.47058823529412,19.131510810240602,1.1378361858190709,17.933032,80.108116,Mahabubabad,Active,-2.974221555238252,0.9513464712130592,1.215536599095875,1,0,-2.5126778656793616
1673345,536,8254,485.52941176470586,480.0,557,30.74922285005513,4983,0.5437059482247546,0.6032165687223108,201294.0,39391.0,5.113086295426912,0.5437059482247546,893.0,0.06333132886490637,0.6037072934334868,557,485.52941176470586,30.749222850055123,1.147201356917858,17.360805,78.470689,Hyderabad,Active,1.4383485879752949,1.751182512784897,1.2446347463928584,3,0,-2.526542033374405
3725014,934,1824,107.29411764705883,107.0,120,5.665296835585417,114,0.5184752950005105,0.06209071697170282,44853.0,0.0,0.0,0.5184752950005105,206.94117647058823,0.05280156041938163,0.0625,120,107.29411764705883,5.665296835585418,1.118421052631579,18.139424,77.685096,Sangareddy,Active,-3.589592581428132,0.7034653453210763,0.6073840555504213,1,0,-2.5288897073548258
1465019,538,2794,164.35294117647058,164.0,186,12.514697241996052,254,0.5181941271765063,0.09090710285006989,70493.0,0.0,0.0,0.5181941271765063,317.88235294117646,0.07614525880956796,0.09090909090909091,186,164.35294117647058,12.514697241996052,1.1317108088761632,16.915798,77.883031,Mahbubnagar,Active,-3.044026426307642,0.8996289020053593,0.8880206456981912,1,0,-2.531415515370136
4411028,941,1515,89.11764705882354,92.0,105,13.637642542523508,55,0.51812585499316,0.03686211448348998,29883.0,0.0,0.0,0.51812585499316,172.0,0.153029652292343,0.036303630363036306,105,89.11764705882354,13.637642542523508,1.1782178217821782,17.301943,78.84757,Yadadri Bhuvanagiri,Active,-3.704563002254925,1.4302443273226866,0.5772647022107527,1,0,-2.532028823199826
1481015,538,3769,221.7058823529412,220.0,245,8.801737796327163,1999,0.5180043980208906,0.5301218375638604,86797.0,0.0,0.0,0.5180043980208906,428.0,0.0397000643506399,0.5303794109843459,245,221.7058823529412,8.801737796327163,1.1050676572035023,16.745108,77.986916,Mahbubnagar,Active,-1.782475900836438,1.3813217214039384,-0.12115090478965432,1,0,-2.5331199046390336
